,fid,title,description,category,price,length,rating,actors,_merge
925,4,AFFAIR PREJUDICE,A Fanciful Documentary of a Frisbee And a Lumberjack who must Chase a Monkey in A Shark Tank,Horror,2.99,117,G,"JODIE DEGENERES, SCARLETT DAMON, KENNETH PESCI, FAY WINSLET, OPRAH KILMER",left_only
926,510,LAWLESS VISION,A Insightful Yarn of a Boy And a Sumo Wrestler who must Outgun a Car in The Outback,Animation,4.99,181,G,"JOE SWANK, BOB FAWCETT, PENELOPE PINKETT, MICHAEL BOLGER",left_only
927,148,CHOCOLATE DUCK,A Unbelieveable Story of a Mad Scientist And a Technical Writer who must Discover a Composer in Ancient China,Foreign,2.99,132,R,"JOE SWANK, CAMERON STREEP, GARY PENN, MINNIE ZELLWEGER, JULIANNE DENCH, HUMPHREY WILLIS, GROUCHO WILLIAMS",left_only
928,191,CROOKED FROGMEN,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,Children,0.99,143,PG-13,"JOE SWANK, CHRISTIAN GABLE, CATE HARRIS, ALBERT JOHANSSON, LAURENCE BULLOCK, WILLIAM HACKMAN",left_only
929,964,WATERFRONT DELIVERANCE,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,Action,4.99,61,G,"JOE SWANK, CHRISTIAN GABLE, ELVIS MARX, MICHELLE MCCONAUGHEY, SEAN WILLIAMS, BEN HARRIS",left_only
930,30,ANYTHING SAVANNAH,A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House,Horror,2.99,82,R,"JOE SWANK, CHRISTOPHER WEST, LISA MONROE",left_only
931,903,TRAFFIC HOBBIT,A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat,Travel,4.99,139,G,"JOE SWANK, DARYL WAHLBERG, MATTHEW LEIGH, OLYMPIA PFEIFFER",left_only
932,926,UNTOUCHABLES SUNRISE,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,Documentary,2.99,120,NC-17,"JOE SWANK, FRANCES DAY-LEWIS, PENELOPE CRONYN, RENEE TRACY, JULIANNE DENCH",left_only
933,974,WILD APOLLO,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,New,0.99,181,R,"JOE SWANK, GARY PHOENIX, LISA MONROE, REESE WEST",left_only
934,873,SWEETHEARTS SUSPECTS,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,Children,0.99,108,G,"JOE SWANK, HELEN VOIGHT, JULIA MCQUEEN, BEN WILLIS, JAYNE NOLTE",left_only
935,811,SMILE EARRING,A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin,Travel,2.99,60,G,"JOE SWANK, JEFF SILVERSTONE, JOHNNY LOLLOBRIGIDA, NICK WAHLBERG, ED GUINESS, RUSSELL TEMPLE, GROUCHO SINATRA, ANNE CRONYN",right_only
936,889,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,Children,4.99,111,R,"JOE SWANK, JULIA MCQUEEN, PARKER GOLDBERG, KIRSTEN AKROYD, JAYNE NOLTE, WILL WILSON",left_only
937,722,REEF SALUTE,A Action-Packed Saga of a Teacher And a Lumberjack who must Battle a Dentist in A Baloon,Horror,0.99,123,NC-17,"JOE SWANK, KENNETH PALTROW, PENELOPE MONROE, MICHAEL BENING",right_only
938,722,REEF SALUTE,A Action-Packed Saga of a Teacher And a Lumberjack who must Battle a Dentist in A Baloon,Horror,0.99,123,NC-17,"JOE SWANK, KENNETH PALTROW, PENELOPE MONROE, MICHAEL BENING",left_only
939,204,DALMATIONS SWEDEN,A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse,Drama,0.99,106,PG,"JOE SWANK, KEVIN BLOOM, VAL BOLGER, GROUCHO DUNST, ALBERT NOLTE, AL GARLAND",left_only
940,697,PRIMARY GLASS,A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies,Action,0.99,53,G,"JOE SWANK, KEVIN BLOOM, VAL BOLGER, MENA TEMPLE, MARY TANDY, CHARLIZE DENCH, JAYNE NOLTE",left_only
941,30,ANYTHING SAVANNAH,A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House,Horror,2.99,82,R,"JOE SWANK, LISA MONROE, CHRISTOPHER WEST",right_only
942,974,WILD APOLLO,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,New,0.99,181,R,"JOE SWANK, LISA MONROE, GARY PHOENIX, REESE WEST",right_only
943,552,MAJESTIC FLOATS,A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station,Documentary,0.99,130,PG,"JOE SWANK, NATALIE HOPKINS, GROUCHO SINATRA, ED MANSFIELD, JULIA ZELLWEGER",left_only
944,434,HORROR REIGN,A Touching Documentary of a A Shark And a Car who must Build a Husband in Nigeria,Travel,0.99,139,R,"JOE SWANK, NICK STALLONE, MARY TANDY, CHRISTOPHER WEST, KENNETH HOFFMAN",left_only
945,926,UNTOUCHABLES SUNRISE,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,Documentary,2.99,120,NC-17,"JOE SWANK, RENEE TRACY, JULIANNE DENCH, FRANCES DAY-LEWIS, PENELOPE CRONYN",right_only
946,514,LEBOWSKI SOLDIERS,A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China,Drama,2.99,69,PG-13,"JOE SWANK, RICHARD PENN, ALBERT JOHANSSON",left_only
947,147,CHOCOLAT HARRY,A Action-Packed Epistle of a Dentist And a Moose who must Meet a Mad Cow in Ancient Japan,Family,0.99,101,NC-17,"JOE SWANK, RIP CRAWFORD, KIRK JOVOVICH, JANE JACKMAN, REESE WEST",left_only
948,671,PERDITION FARGO,A Fast-Paced Story of a Car And a Cat who must Outgun a Hunter in Berlin,Sports,4.99,99,NC-17,"JOE SWANK, RIP WINSLET, HARRISON BALE, CATE MCQUEEN, RENEE BALL",left_only
949,815,SNATCHERS MONTEZUMA,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,Classics,2.99,74,PG-13,"JOE SWANK, TIM HACKMAN, GOLDIE BRODY, FAY KILMER, SPENCER DEPP, KENNETH HOFFMAN, ROCK DUKAKIS, BELA WALKEN, REESE WEST",left_only
950,200,CURTAIN VIDEOTAPE,A Boring Reflection of a Dentist And a Mad Cow who must Chase a Secret Agent in A Shark Tank,Games,0.99,133,PG-13,"JOE SWANK, WALTER TORN, EWAN GOODING",left_only
951,74,BIRCH ANTITRUST,A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon,Music,4.99,162,PG,"JOE SWANK, WOODY HOFFMAN, DARYL WAHLBERG, EWAN GOODING, ALAN DREYFUSS, MATTHEW CARREY",left_only
952,578,MILLION ACE,A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert,Classics,4.99,142,PG-13,"JOHN SUVARI, BEN HARRIS, RENEE TRACY, CHRISTIAN AKROYD, SCARLETT DAMON",right_only
953,16,ALLEY EVOLUTION,A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans,Foreign,2.99,180,NC-17,"JOHN SUVARI, GREGORY GOODING, ALBERT JOHANSSON, JUDE CRUISE, KARL BERRY",right_only
954,763,SATISFACTION CONFIDENTIAL,A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China,Sports,4.99,75,G,"JOHN SUVARI, KEVIN GARLAND, GROUCHO DUNST, CAMERON WRAY, GENE MCKELLEN",right_only
955,747,ROXANNE REBEL,A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback,Games,0.99,171,R,"JOHN SUVARI, LUCILLE DEE, MILLA KEITEL, JOHNNY CAGE, RIP WINSLET",right_only
956,744,ROOTS REMEMBER,A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin,Classics,0.99,89,PG-13,"JOHNNY CAGE, BURT POSEY, ELLEN PRESLEY, WALTER TORN, WARREN NOLTE, CAMERON ZELLWEGER, EWAN GOODING, GROUCHO WILLIAMS, LISA MONROE, MATTHEW CARREY",left_only
957,128,CATCH AMISTAD,A Boring Reflection of a Lumberjack And a Feminist who must Discover a Woman in Nigeria,Foreign,0.99,183,G,"JOHNNY CAGE, CHRISTIAN AKROYD, KENNETH PESCI, DAN STREEP, IAN TANDY",left_only
958,374,GRAFFITI LOVE,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin,Sci-Fi,0.99,117,PG,"JOHNNY CAGE, CHRISTIAN NEESON, KENNETH PALTROW, GARY PENN, SEAN GUINESS, AUDREY BAILEY",left_only
959,868,SUPERFLY TRIP,A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House,Travel,0.99,114,PG,"JOHNNY CAGE, DAN HARRIS, SEAN GUINESS, WARREN JACKMAN, RICHARD PENN, MENA HOPPER, MATTHEW CARREY",left_only
960,799,SIMON NORTH,A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank,Horror,0.99,51,NC-17,"JOHNNY CAGE, JODIE DEGENERES, VIVIEN BASINGER",right_only
961,799,SIMON NORTH,A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank,Horror,0.99,51,NC-17,"JOHNNY CAGE, JODIE DEGENERES, VIVIEN BASINGER",left_only
962,233,DISCIPLE MOTHER,A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank,Travel,0.99,141,PG,"JOHNNY CAGE, JULIA BARRYMORE, ADAM GRANT, PENELOPE CRONYN, EWAN GOODING, JAYNE NOLTE, MATTHEW CARREY",left_only
963,737,ROCK INSTINCT,A Astounding Character Study of a Robot And a Moose who must Overcome a Astronaut in Ancient India,Horror,0.99,102,G,"JOHNNY CAGE, JULIA BARRYMORE, GARY PHOENIX, JUDE CRUISE, MILLA PECK, CAMERON ZELLWEGER, ED GUINESS, AL GARLAND",right_only
964,933,VAMPIRE WHALE,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,New,4.99,126,NC-17,"JOHNNY CAGE, MEG HAWKE, RICHARD PENN, ED MANSFIELD, ALAN DREYFUSS",left_only
965,868,SUPERFLY TRIP,A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House,Travel,0.99,114,PG,"JOHNNY CAGE, MENA HOPPER, RICHARD PENN, WARREN JACKMAN, SEAN GUINESS, DAN HARRIS, MATTHEW CARREY",right_only
966,869,SUSPECTS QUILLS,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,Action,2.99,47,PG,"JOHNNY CAGE, MICHELLE MCCONAUGHEY, MINNIE ZELLWEGER, RUSSELL BACALL, GRETA KEITEL, VIVIEN BASINGER, JEFF SILVERSTONE, JAYNE SILVERSTONE",left_only
967,754,RUSHMORE MERMAID,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,Comedy,2.99,150,PG-13,"JOHNNY CAGE, MILLA PECK, NICK WAHLBERG, HARRISON BALE, FAY WOOD, HENRY BERRY, PENELOPE PINKETT",right_only
968,233,DISCIPLE MOTHER,A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank,Travel,0.99,141,PG,"JOHNNY CAGE, PENELOPE CRONYN, ADAM GRANT, JULIA BARRYMORE, EWAN GOODING, JAYNE NOLTE, MATTHEW CARREY",right_only
969,394,HAMLET WISDOM,A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback,Sci-Fi,2.99,146,R,"JOHNNY CAGE, PENELOPE CRONYN, WARREN JACKMAN, FAY WINSLET, CHRISTOPHER WEST",right_only
970,394,HAMLET WISDOM,A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback,Sci-Fi,2.99,146,R,"JOHNNY CAGE, PENELOPE CRONYN, WARREN JACKMAN, FAY WINSLET, CHRISTOPHER WEST",left_only
971,747,ROXANNE REBEL,A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback,Games,0.99,171,R,"JOHNNY CAGE, RIP WINSLET, MILLA KEITEL, LUCILLE DEE, JOHN SUVARI",left_only
972,11,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,Foreign,0.99,126,G,"JOHNNY CAGE, SCARLETT DAMON, SEAN GUINESS, MICHAEL BENING",left_only
973,494,KARATE MOON,A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention,Horror,0.99,120,PG-13,"JOHNNY CAGE, SUSAN DAVIS, JULIANNE DENCH, JANE JACKMAN, JADA RYDER, KIM ALLEN, MICHAEL BOLGER, JAYNE SILVERSTONE",left_only
974,503,KRAMER CHOCOLATE,A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback,Sports,2.99,171,R,"JOHNNY LOLLOBRIGIDA, BETTE NICHOLSON, FRED COSTNER, JULIA MCQUEEN, REESE KILMER, MILLA KEITEL, WOODY JOLIE, JULIANNE DENCH",left_only
975,171,COMMANDMENTS EXPRESS,A Fanciful Saga of a Student And a Mad Scientist who must Battle a Hunter in An Abandoned Mine Shaft,Horror,4.99,59,R,"JOHNNY LOLLOBRIGIDA, BURT DUKAKIS, WARREN JACKMAN, CUBA BIRCH",left_only
976,316,FIRE WOLVES,A Intrepid Documentary of a Frisbee And a Dog who must Outrace a Lumberjack in Nigeria,Games,4.99,173,R,"JOHNNY LOLLOBRIGIDA, CHRISTIAN AKROYD, WOODY JOLIE, RENEE TRACY, RIVER DEAN",left_only
977,172,CONEHEADS SMOOCHY,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,Drama,4.99,112,NC-17,"JOHNNY LOLLOBRIGIDA, DAN TORN, JULIA MCQUEEN, ALEC WAYNE, AUDREY OLIVIER, JULIA BARRYMORE, GINA DEGENERES, WARREN JACKMAN, RICHARD PENN",left_only
978,172,CONEHEADS SMOOCHY,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,Drama,4.99,112,NC-17,"JOHNNY LOLLOBRIGIDA, DAN TORN, JULIA MCQUEEN, AUDREY OLIVIER, JULIA BARRYMORE, GINA DEGENERES, WARREN JACKMAN, ALEC WAYNE, RICHARD PENN",right_only
979,375,GRAIL FRANKENSTEIN,A Unbelieveable Saga of a Teacher And a Monkey who must Fight a Girl in An Abandoned Mine Shaft,Action,2.99,85,NC-17,"JOHNNY LOLLOBRIGIDA, JAYNE NEESON, DARYL WAHLBERG, GRETA KEITEL, AL GARLAND",left_only
980,383,GROOVE FICTION,A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft,Sports,0.99,111,NC-17,"JOHNNY LOLLOBRIGIDA, JODIE DEGENERES, DAN HARRIS, MINNIE ZELLWEGER, HARRISON BALE, JANE JACKMAN, IAN TANDY",left_only
981,650,PACIFIC AMISTAD,A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse,Documentary,0.99,144,G,"JOHNNY LOLLOBRIGIDA, JOE SWANK, DUSTIN TAUTOU, ANGELINA ASTAIRE, SUSAN DAVIS, CATE MCQUEEN, ED GUINESS, HUMPHREY GARLAND",left_only
982,865,SUNRISE LEAGUE,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,Animation,4.99,135,PG-13,"JOHNNY LOLLOBRIGIDA, JOE SWANK, TOM MIRANDA, SEAN WILLIAMS, RUSSELL BACALL",left_only
983,85,BONNIE HOLOCAUST,A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan,Documentary,0.99,63,G,"JOHNNY LOLLOBRIGIDA, JULIA MCQUEEN, HENRY BERRY, MINNIE ZELLWEGER, SUSAN DAVIS, FRANCES TOMEI, FAY WINSLET, OPRAH KILMER, ED GUINESS",right_only
984,85,BONNIE HOLOCAUST,A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan,Documentary,0.99,63,G,"JOHNNY LOLLOBRIGIDA, JULIA MCQUEEN, HENRY BERRY, MINNIE ZELLWEGER, SUSAN DAVIS, FRANCES TOMEI, FAY WINSLET, OPRAH KILMER, ED GUINESS",left_only
985,19,AMADEUS HOLY,A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon,Action,0.99,113,PG,"JOHNNY LOLLOBRIGIDA, JULIA MCQUEEN, VAL BOLGER, KIRK JOVOVICH, JAMES PITT, PENELOPE CRONYN",right_only
986,19,AMADEUS HOLY,A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon,Action,0.99,113,PG,"JOHNNY LOLLOBRIGIDA, JULIA MCQUEEN, VAL BOLGER, KIRK JOVOVICH, JAMES PITT, PENELOPE CRONYN",left_only
987,730,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,New,0.99,46,PG-13,"JOHNNY LOLLOBRIGIDA, JULIANNE DENCH, WHOOPI HURT, MICHAEL BOLGER, JULIA FAWCETT",left_only
988,202,DADDY PITTSBURGH,A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico,Comedy,4.99,161,G,"JOHNNY LOLLOBRIGIDA, KENNETH PALTROW, MICHELLE MCCONAUGHEY, KEVIN GARLAND, DARYL CRAWFORD",left_only
989,411,HEAVENLY GUN,A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat,Music,4.99,49,NC-17,"JOHNNY LOLLOBRIGIDA, KEVIN BLOOM, SPENCER DEPP, KEVIN GARLAND, MICHAEL BOLGER, AUDREY BAILEY",left_only
990,54,BANGER PINOCCHIO,A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station,Music,0.99,113,R,"JOHNNY LOLLOBRIGIDA, LUCILLE TRACY, DUSTIN TAUTOU, JAYNE NEESON, GENE WILLIS, AUDREY BAILEY",right_only
991,54,BANGER PINOCCHIO,A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station,Music,0.99,113,R,"JOHNNY LOLLOBRIGIDA, LUCILLE TRACY, DUSTIN TAUTOU, JAYNE NEESON, GENE WILLIS, AUDREY BAILEY",left_only
992,146,CHITTY LOCK,A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station,Drama,2.99,107,G,"JOHNNY LOLLOBRIGIDA, LUCILLE TRACY, ELVIS MARX, SISSY SOBIESKI, VAL BOLGER, SUSAN DAVIS, RUSSELL TEMPLE, AL GARLAND, NICK DEGENERES, OLYMPIA PFEIFFER, LISA MONROE, HUMPHREY GARLAND, ROCK DUKAKIS",left_only
993,203,DAISY MENAGERIE,A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India,Sci-Fi,4.99,84,G,"JOHNNY LOLLOBRIGIDA, MINNIE KILMER, MILLA KEITEL, CARMEN HUNT, JODIE DEGENERES, UMA WOOD, GOLDIE BRODY",right_only
994,288,ESCAPE METROPOLIS,A Taut Yarn of a Astronaut And a Technical Writer who must Outgun a Boat in New Orleans,Travel,2.99,167,R,"JOHNNY LOLLOBRIGIDA, NATALIE HOPKINS, FRANCES TOMEI, ED MANSFIELD",left_only
995,392,HALL CASSIDY,A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia,Children,4.99,51,NC-17,"JOHNNY LOLLOBRIGIDA, RIP CRAWFORD, CAMERON WRAY, GINA DEGENERES, JAYNE SILVERSTONE",left_only
996,340,FRONTIER CABIN,A Emotional Story of a Madman And a Waitress who must Battle a Teacher in An Abandoned Fun House,New,4.99,183,PG-13,"JOHNNY LOLLOBRIGIDA, RIP CRAWFORD, FAY KILMER, JUDE CRUISE, BEN WILLIS, HARVEY HOPE",left_only
997,732,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,Action,0.99,58,G,"JOHNNY LOLLOBRIGIDA, RIP CRAWFORD, SANDRA PECK, JUDY DEAN, NATALIE HOPKINS, SYLVESTER DERN, CAMERON ZELLWEGER, MORGAN HOPKINS, MINNIE KILMER, ED GUINESS, JEFF SILVERSTONE",left_only
998,316,FIRE WOLVES,A Intrepid Documentary of a Frisbee And a Dog who must Outrace a Lumberjack in Nigeria,Games,4.99,173,R,"JOHNNY LOLLOBRIGIDA, RIVER DEAN, RENEE TRACY, WOODY JOLIE, CHRISTIAN AKROYD",right_only
999,286,ENOUGH RAGING,A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert,Travel,2.99,158,NC-17,"JOHNNY LOLLOBRIGIDA, SANDRA PECK, SEAN WILLIAMS, JULIANNE DENCH, KEVIN GARLAND, RICHARD PENN, AL GARLAND, MATTHEW CARREY, MICHAEL BOLGER",left_only
1000,841,STAR OPERATION,A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank,Sports,2.99,181,PG,"JOHNNY LOLLOBRIGIDA, SUSAN DAVIS, MORGAN MCDORMAND, MORGAN WILLIAMS, WILL WILSON",left_only
1001,535,LOVE SUICIDES,A Brilliant Panorama of a Hunter And a Explorer who must Pursue a Dentist in An Abandoned Fun House,Horror,0.99,181,R,"JOHNNY LOLLOBRIGIDA, TOM MIRANDA, CHRISTIAN NEESON, GRETA MALDEN",left_only
1002,665,PATTON INTERVIEW,A Thrilling Documentary of a Composer And a Secret Agent who must Succumb a Cat in Berlin,Horror,2.99,175,PG,"JOHNNY LOLLOBRIGIDA, TOM MIRANDA, HENRY BERRY, RIP WINSLET, SEAN WILLIAMS, CATE MCQUEEN, WHOOPI HURT, GEOFFREY HESTON, MICHAEL BOLGER",left_only
1003,687,POCUS PULP,A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory,Documentary,0.99,138,NC-17,"JOHNNY LOLLOBRIGIDA, TOM MIRANDA, RALPH CRUZ, GROUCHO DUNST, RIVER DEAN",left_only
1004,571,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,Documentary,2.99,161,PG-13,"JOHNNY LOLLOBRIGIDA, UMA WOOD, ANGELA HUDSON, GINA DEGENERES, ALBERT JOHANSSON, KENNETH HOFFMAN, ALAN DREYFUSS, MICHAEL BOLGER",left_only
1005,817,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,Sci-Fi,4.99,185,R,"JOHNNY LOLLOBRIGIDA, UMA WOOD, CUBA OLIVIER, JUDY DEAN, SEAN GUINESS, RUSSELL BACALL, MINNIE KILMER, ED GUINESS, MARY KEITEL",left_only
1006,203,DAISY MENAGERIE,A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India,Sci-Fi,4.99,84,G,"JOHNNY LOLLOBRIGIDA, UMA WOOD, GOLDIE BRODY, JODIE DEGENERES, CARMEN HUNT, MILLA KEITEL, MINNIE KILMER",left_only
1007,517,LESSON CLEOPATRA,A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse,Sports,0.99,167,NC-17,"JON CHASE, LISA MONROE, ROCK DUKAKIS, BETTE NICHOLSON, CARMEN HUNT, CAMERON WRAY, ANGELA HUDSON, KENNETH TORN, WALTER TORN, WARREN NOLTE, CUBA ALLEN, LIZA BERGMAN",right_only
1008,150,CIDER DESIRE,A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia,Documentary,2.99,101,PG,"JON CHASE, PENELOPE PINKETT, FRANCES DAY-LEWIS, JODIE DEGENERES, JULIA MCQUEEN",right_only
1009,746,ROUGE SQUAD,A Awe-Inspiring Drama of a Astronaut And a Frisbee who must Conquer a Mad Scientist in Australia,Games,0.99,118,NC-17,"JON CHASE, REESE WEST, PENELOPE MONROE, EWAN GOODING",right_only
1010,114,CAMELOT VACATION,A Touching Character Study of a Woman And a Waitress who must Battle a Pastry Chef in A MySQL Convention,Sci-Fi,0.99,61,NC-17,"JUDE CRUISE, ALBERT NOLTE",right_only
1011,114,CAMELOT VACATION,A Touching Character Study of a Woman And a Waitress who must Battle a Pastry Chef in A MySQL Convention,Sci-Fi,0.99,61,NC-17,"JUDE CRUISE, ALBERT NOLTE",left_only
1012,767,SCALAWAG DUCK,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,Music,4.99,183,NC-17,"JUDE CRUISE, CHRIS DEPP, REESE KILMER, CHRISTIAN NEESON, GROUCHO SINATRA",right_only
1013,717,REAR TRADING,A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia,Action,0.99,97,NC-17,"JUDE CRUISE, LAURENCE BULLOCK, PENELOPE MONROE, KENNETH PESCI, NATALIE HOPKINS, LUCILLE TRACY, DAN TORN, FRED COSTNER",right_only
